coord_x,coord_y,size,address,type,price,farmac_dist,mercado_dist,restaurante_dist,regiao_id,bairro
-43.9345429,-19.8909148,90,"Rua QuixadÃ¡, Nova Floresta, Belo Horizonte",3,325,0.15,0.14,0.04,4,Nova Floresta
-43.97679035,-19.95452955,88,,3,250,0.11,0.15,0.05,7,Havaí
-43.9540005,-19.8254828,69,"Rua Francisco Augusto Rocha, Planalto, Belo Horizonte",1,320,0.26,0.01,0.01,6,Planalto
-43.9385112,-19.8279577,81,"Rua Alga Verde, Jardim Guanabara, Belo Horizonte",3,344,0.14,0.13,0.01,6,Jardim Guanabara
-43.9679917,-19.9162382,72,"Rua Frederico Bracher JÃºnior, Carlos Prates, Belo Horizonte",3,250,0.07,0.04,0.03,5,Carlos Prates
-43.9459738,-19.9431525,90,"Rua Carlos Gomes, Santo Antônio, Belo Horizonte",3,339,0.01,0.02,0.07,2,Santo Antônio
-43.9610698,-19.9092908,85,"Rua Passos, Carlos Prates, Belo Horizonte",3,300,0.04,0.05,0.05,5,Carlos Prates
-43.9722872,-19.8370842,65,"Avenida Deputado Anuar Menhen, Santa Amélia, Belo Horizonte",3,200,0.03,0.13,0.13,8,Santa Amélia
-43.9207156,-19.93548575,75,"Rua Itaparica, Serra, Belo Horizonte",1,345,0.07,0.13,0.02,2,Serra
-43.9909569,-19.9374923,81,"Rua Dom Oscar Romero, Nova Gameleira, Belo Horizonte",1,280,0.07,0.08,0.03,7,Nova Gameleira
-43.92431165,-19.88893525,112,,3,320,0.02,0.02,0.02,4,Cidade Nova
-43.9722538,-19.827478,68,"Rua Dorival Machado, Santa Mônica, Belo Horizonte",3,300,0.09,0.06,0.05,9,Santa Mônica
-43.95660205,-19.91352885,70,,1,210,0.08,0.03,0.04,5,Carlos Prates
-43.9688481,-19.899039,90,"Rua Alabandina, Caiçaras, Belo Horizonte",1,290,0.04,0.07,0.07,5,Caiçaras
-43.9635958,-19.9392538,87,"Rua Pedro Sigaud, Grajaú, Belo Horizonte",1,310,0.09,0.06,0.08,7,Grajaú
-43.978126,-19.9742876,75,"Rua Deputado SebastiÃ£o Nascimento, Buritis, Belo Horizonte",1,230,0.15,0.11,0.09,7,Buritis
-43.9853449,-19.9210503,80,"Avenida dos Esportes, Marmiteiros, Belo Horizonte",3,350,0.04,0.03,0.01,5,Marmiteiros
-43.9238798,-19.8802011,87,"Rua Bolivar, União, Belo Horizonte",1,335,0.04,0.04,0.03,4,União
-44.0028902,-19.9486473,95,"Rua Pires da Mota, Madre Gertrudes, Belo Horizonte",1,270,0.02,0.09,0.09,7,Madre Gertrudes
-43.9831266,-19.9727172,69,"Rua Senhora do Porto, Palmeiras, Belo Horizonte",1,347,0.24,0.1,0.04,7,Palmeiras
-43.9128421,-19.9399316,100,"Rua Doutor AlÃ­pio Goulart, Serra, Belo Horizonte",1,350,0.04,0.02,0.01,2,Serra
-43.941001,-19.8998537,74,"Rua JundiaÃ­, Tiradentes, Belo Horizonte",3,298,0.15,0.22,0.03,4,Tiradentes
-43.9425196,-19.8323221,90,"Rua Jorge de Lima, Planalto, Belo Horizonte",1,340,0.15,0.06,0.18,6,Planalto
-44.0006892,-19.8902539,82,"Avenida dos Engenheiros, Castelo, Belo Horizonte",1,298,0.09,0.04,0.04,8,Castelo
-43.9917358,-19.8798506,69,"Rua Gustavo Ladeira, Paquetá, Belo Horizonte",1,329,0.11,0.03,0.03,8,Paquetá
-43.9862183,-19.9569755,67,"Rua Padre Lattankamp, Betânia, Belo Horizonte",3,350,0.06,0.01,0.05,7,Betânia
-43.9279363,-19.8995988,95,"Avenida Cristiano Machado, Sagrada Família, Belo Horizonte",1,255,0.11,0.11,0.04,3,Sagrada Família
-43.9755225,-19.8423452,90,"Rua Deputado Wilson Tanure, Santa Amélia, Belo Horizonte",1,290,0.1,0.13,0.11,8,Santa Amélia
-43.9815426,-19.9597338,70,"Rua JÃºlio de Castilho, Cinqüentenário, Belo Horizonte",1,340,0.26,0.05,0.02,7,Cinqüentenário
-43.9272266,-19.8920313,120,"Rua Nelson Soares de Faria, Cidade Nova, Belo Horizonte",1,350,0.07,0.07,0.08,4,Cidade Nova
-43.9636226,-19.9327467,110,"Rua Turfa, Barroca, Belo Horizonte",1,300,0.13,0.09,0.05,7,Barroca
-43.9551346,-19.9430687,95,"Rua Doutor Sette CÃ¢mara, Luxemburgo, Belo Horizonte",1,330,0.06,0.14,0.07,2,Luxemburgo
-43.929026,-19.8991257,65,"Rua JuruÃ¡, Graça, Belo Horizonte",3,280,0.02,0.02,0.07,4,Graça
-43.9688653,-19.9434169,90,"Rua Conselheiro Joaquim Caetano, Nova Granada, Belo Horizonte",3,260,0.06,0.12,0.08,7,Nova Granada
-43.9857717,-19.9161035,75,"Rua Carioca, Padre Eustáquio, Belo Horizonte",1,280,0.15,0.04,0.04,5,Padre Eustáquio
-43.8966658,-19.8883369,86,"Rua SÃ£o FidÃ©lis, Nova Vista, Belo Horizonte",1,350,0.02,0.02,0.06,3,Nova Vista
-43.9723965,-19.9429991,89,"Rua Gama Cerqueira, Jardim América, Belo Horizonte",3,320,0.04,0.04,0.04,7,Jardim América
-43.9861209,-19.9567628,85,"Avenida Dom JoÃ£o VI, Betânia, Belo Horizonte",3,220,0.08,0.02,0.04,7,Betânia
-44.0041622,-19.8700789,75,"Rua Francisco Dumont, Santa Terezinha, Belo Horizonte",3,170,0.06,0.03,0.06,8,Santa Terezinha
-43.9011168,-19.8936233,101,"Rua Maria Francisca, Boa Vista, Belo Horizonte",3,350,0.09,0.09,0.04,3,Boa Vista
-44.0312487,-20.0115605,70,"Rua Observador, Petrópolis, Belo Horizonte",3,215,0.11,0.13,0.14,1,Petrópolis
-43.9917358,-19.8798506,71,"Rua Gustavo Ladeira, Paquetá, Belo Horizonte",1,340,0.11,0.03,0.03,8,Paquetá
-43.9943384,-19.8895012,78,"Rua Elson Nunes de Souza, Castelo, Belo Horizonte",3,345,0.08,0.07,0.08,8,Castelo
-43.9982658,-19.9128048,72,"Rua Tabapuam, Dom Bosco, Belo Horizonte",3,324,0.12,0.06,0.05,5,Dom Bosco
-43.9767235,-19.9314058,102,"Rua Desembargador Barcelos, Nova Suissa, Belo Horizonte",1,340,0.03,0.06,0.06,7,Nova Suissa
-43.9589731,-19.8235771,70,"Rua JosÃ© Sanguinete, São João Batista, Belo Horizonte",1,190,0.05,0.05,0.03,9,São João Batista
-43.8922578,-19.8424144,65,"Rua JoÃ£o Lemos, Acaiaca, Belo Horizonte",1,190,0.15,0.12,0.2,4,Acaiaca
-43.957445,-19.9673736,80,"Rua Cristiano Moreira Sales, Estoril, Belo Horizonte",1,300,0.27,0.2,0.03,7,Estoril
-43.9755055,-19.9424836,95,"Rua Ã”mega, Jardim América, Belo Horizonte",3,285,0.09,0.05,0.05,7,Jardim América
-43.9469842,-19.8235871,70,"Rua das Tangerinas, Vila Clóris, Belo Horizonte",1,255,0.12,0.12,0.02,6,Vila Clóris
-43.9310917,-19.891074,70,"Rua SÃ£o Claret, Silveira, Belo Horizonte",3,350,0.09,0.06,0.03,4,Silveira
-43.9429747,-19.950402,90,"Rua CopÃ©rnico Pinto Coelho, Santo Antônio, Belo Horizonte",3,260,0.05,0.22,0.03,2,Santo Antônio
-43.9211897,-19.9084236,65,"Rua Santa Marta, Sagrada Família, Belo Horizonte",3,265,0.06,0.08,0.12,3,Sagrada Família
-43.9961726,-19.88819,90,"Rua Desembargador JosÃ© Satyro, Castelo, Belo Horizonte",1,340,0.06,0.06,0.06,8,Castelo
-44.006041,-20.0016726,67,"Rua BarÃ£o do Monte Alto, Cardoso, Belo Horizonte",3,220,0.03,0.02,0.02,1,Cardoso
-43.9695427,-19.9368367,70,"Rua Contendas, Grajaú, Belo Horizonte",1,320,0.05,0.05,0.02,7,Grajaú
-43.9783482,-19.9812272,76,"Avenida Senador JosÃ© Augusto, Buritis, Belo Horizonte",3,320,0.5,0.36,0.09,7,Buritis
-43.9756545,-19.939092,80,"Rua GÃ¡vea, Jardim América, Belo Horizonte",1,280,0.03,0.03,0.03,7,Jardim América
-43.9447308,-19.9480815,85,"Rua Professor AnÃ­bal Mattos, Santo Antônio, Belo Horizonte",1,290,0.19,0.01,0.06,2,Santo Antônio
-43.997535,-19.8927856,67,"Rua Maria de Souza Alves, Manacás, Belo Horizonte",1,245,0.02,0.06,0.06,8,Manacás
-43.9783482,-19.9812272,66,"Avenida Senador JosÃ© Augusto, Buritis, Belo Horizonte",3,340,0.5,0.36,0.09,7,Buritis
-43.8986682,-19.864155,73,"Rua Trucal, Goiânia, Belo Horizonte",3,245,0.15,0.11,0.07,4,Goiânia
-43.9746577,-19.9621485,80,"Rua Camargo Guarnieri, Havaí, Belo Horizonte",1,280,0.17,0.03,0.02,7,Havaí
-43.9748597,-19.9403927,85,"Rua JacarepaguÃ¡, Jardim América, Belo Horizonte",3,310,0.08,0.05,0.08,7,Jardim América
-43.9150811,-19.8749743,70,"Rua Maria Ferreira da Silva, Fernão Dias, Belo Horizonte",3,330,0.05,0.03,0.03,4,Fernão Dias
-43.922938,-19.90199165,88,,3,345,0.07,0.07,0.07,3,Sagrada Família
-43.9917358,-19.8798506,90,"Rua Gustavo Ladeira, Paquetá, Belo Horizonte",3,340,0.11,0.03,0.03,8,Paquetá
-43.921181,-19.9260006,90,"Rua Manaus, Santa Efigênia, Belo Horizonte",3,350,0.08,0.03,0.03,2,Santa Efigênia
-43.9881331,-19.8308246,120,"Rua Wenceslau Braz, Copacabana, Belo Horizonte",1,290,0.05,0.03,0.04,9,Copacabana
-43.9998929,-19.882178,82,"Avenida Altamiro Avelino Soares, Castelo, Belo Horizonte",1,320,0.02,0.05,0.05,8,Castelo
-43.9756545,-19.939092,80,"GÃ¢vea, Jardim América, Belo Horizonte",1,280,0.03,0.03,0.03,7,Jardim América
-44.007741,-20.0057424,79,"Rua Augusto Muniz, Cardoso, Belo Horizonte",1,230,0.19,0.1,0.04,1,Cardoso
-43.9373319,-19.8402335,65,"Rua Lila Borja, Heliópolis, Belo Horizonte",3,235,0.16,0.07,0.11,6,Heliópolis
-43.9311366,-19.9117891,96,"Rua Pouso Alegre, Floresta, Belo Horizonte",3,310,0.05,0.02,0.02,3,Floresta
-43.9963224,-19.8778849,65,"Avenida Miguel Perrela, Castelo, Belo Horizonte",3,318,0.04,0.04,0.04,8,Castelo
-43.9783482,-19.9812272,85,"Avenida Senador JosÃ© Augusto, Buritis, Belo Horizonte",1,295,0.5,0.36,0.09,7,Buritis
-43.9808853,-19.8424564,95,"Rua Augusto Moreira, Santa Amélia, Belo Horizonte",1,265,0.17,0.07,0.03,8,Santa Amélia
-43.9855261,-19.8682685,75,"Avenida Fleming, Ouro Preto, Belo Horizonte",3,350,0.15,0.08,0.03,8,Ouro Preto
-43.9587342,-19.874256,76,"Rua AlcobaÃ§a, São Francisco, Belo Horizonte",1,346,0.04,0.2,0.16,8,São Francisco
-43.9493231,-19.9484228,80,"Rua IraÃ­, Vila Paris, Belo Horizonte",3,350,0.12,0.08,0.08,2,Vila Paris
-43.986928,-19.9152142,75,"Rua Jacutinga, Padre Eustáquio, Belo Horizonte",3,280,0.08,0.02,0.07,5,Padre Eustáquio
-43.9783482,-19.9812272,70,"Avenida Senador JosÃ© Augusto, Buritis, Belo Horizonte",1,325,0.5,0.36,0.09,7,Buritis
-43.924483,-19.8816424,82,"Rua Nelson, União, Belo Horizonte",3,340,0.04,0.08,0.04,4,União
-43.9756545,-19.939092,80,"Rua Indiana, Jardim América, Belo Horizonte",3,340,0.03,0.03,0.03,7,Jardim América
-43.9601218,-19.9377385,80,"Rua Marechal Bitencourt, Gutierrez, Belo Horizonte",1,350,0.12,0.12,0.06,7,Gutierrez
-43.9310917,-19.891074,80,"Rua SÃ£o Claret, Silveira, Belo Horizonte",3,335,0.09,0.06,0.03,4,Silveira
-44.008455,-19.8732228,66,"Rua Dona Carmem, Santa Terezinha, Belo Horizonte",1,270,0.08,0.13,0.08,8,Santa Terezinha
-43.9208162,-19.8976668,109,"Rua SÃ£o Joaquim, Sagrada Família, Belo Horizonte",3,350,0.11,0.09,0.06,3,Sagrada Família
-43.9653881,-19.9623529,70,"Rua Paulo Piedade Campos, Estoril, Belo Horizonte",3,255,0.05,0.1,0.12,7,Estoril
-43.9156224,-19.9409063,102,"Rua Capelinha, Serra, Belo Horizonte",1,350,0.25,0.09,0.02,2,Serra
-43.9400399,-19.8945875,85,"Rua Taquari, Renascença, Belo Horizonte",3,300,0.1,0.02,0.2,4,Renascença
-43.9663035,-19.9333912,100,"Rua JapÃ£o, Barroca, Belo Horizonte",1,340,0.08,0.14,0.05,7,Barroca
-43.9036753,-19.8878683,83,"Rua Duartina, Nova Vista, Belo Horizonte",3,320,0.1,0.06,0.07,3,Nova Vista
-43.9660736,-19.9733441,65,"Rua Henrique Furtado Portugal, Buritis, Belo Horizonte",1,273,0.1,0.02,0.02,7,Buritis
-43.977875,-19.9553223,80,"Rua Maria Beatriz, Havaí, Belo Horizonte",1,280,0.01,0.01,0.02,7,Havaí
-43.941807,-19.9059994,67,"Rua Itabira, Colégio Batista, Belo Horizonte",1,253,0.24,0.05,0.09,4,Colégio Batista
-43.9683529,-19.9386856,70,"Avenida Silva Lobo, Nova Granada, Belo Horizonte",3,260,0.03,0.02,0.05,7,Nova Granada
-43.9975568,-19.8888464,73,"Rua Doutor Rubens GuimarÃ£es, Castelo, Belo Horizonte",1,280,0.1,0.09,0.07,8,Castelo
-43.9276449,-19.9074618,65,"Rua Joaquim FelÃ­cio, Sagrada Família, Belo Horizonte",3,255,0.09,0.09,0.08,3,Sagrada Família
-43.9895695,-19.8739131,78,"Rua Professor DomÃ­cio Murta, Ouro Preto, Belo Horizonte",1,320,0.07,0.09,0.1,8,Ouro Preto
-43.9371593,-19.8613351,92,"Rua Adauto Feitosa, Dona Clara, Belo Horizonte",3,320,0.11,0.09,0.06,8,Dona Clara
-43.997535,-19.8927856,75,"Rua Maria de Souza Alves, Manacás, Belo Horizonte",1,215,0.02,0.06,0.06,8,Manacás
-43.9658139,-19.9690223,73,"Rua VitÃ³rio Magnavacca, Buritis, Belo Horizonte",3,330,0.11,0.06,0.04,7,Buritis
-43.9136141,-19.9306788,90,"Rua NÃ­sio Batista de Oliveira, Novo São Lucas, Belo Horizonte",3,300,0.24,0.16,0.1,2,Novo São Lucas
-43.9338204,-19.890975,82,"Rua Caconde, Nova Floresta, Belo Horizonte",1,320,0.1,0.12,0.06,4,Nova Floresta
-43.9806875,-19.9118673,65,"Rua Vila Rica, Jardim Montanhês, Belo Horizonte",3,225,0.08,0.05,0.04,5,Jardim Montanhês
-44.003067,-19.9888526,70,"Rua Campo Grande, Araguaia, Belo Horizonte",3,335,0.15,0.07,0.09,1,Araguaia
-43.9250203,-19.8854075,97,"Rua Professor Lincoln Continentino, Cidade Nova, Belo Horizonte",3,320,0.12,0.1,0.1,4,Cidade Nova
-43.9682494,-19.9338201,90,"Rua Camapuan, Alto Barroca, Belo Horizonte",1,320,0.11,0.07,0.07,7,Alto Barroca
-43.9490132,-19.9520738,87,"Rua Visconde do Rio das Velhas, Vila Paris, Belo Horizonte",3,345,0.25,0.08,0.08,2,Vila Paris
-43.9792551,-19.9310214,83,"Rua Alpes, Nova Suissa, Belo Horizonte",3,295,0.14,0.02,0.02,7,Nova Suissa
-43.9996541,-19.9297242,65,"Rua BarÃ£o de GuaxupÃ©, João Pinheiro, Belo Horizonte",1,250,0.09,0.07,0.07,5,João Pinheiro
-43.9823814,-19.8695322,70,"Rua Mantena, Ouro Preto, Belo Horizonte",1,290,0.07,0.06,0.09,8,Ouro Preto
-43.9759661,-19.9364063,77,"Rua IÃ§ana, Nova Suissa, Belo Horizonte",3,350,0.06,0.08,0.1,7,Nova Suissa
-43.9577534,-19.8567687,65,"Rua Noraldino Lima, Vila Aeroporto Jaraguá, Belo Horizonte",3,315,0.09,0.08,0.01,8,Vila Aeroporto Jaraguá
-43.914057,-19.9289433,81,"Rua Doutor Newton de Paiva Ferreira, Novo São Lucas, Belo Horizonte",1,330,0.1,0.17,0.09,2,Novo São Lucas
-43.9324714,-19.9039241,80,"Rua JacuÃ­, Floresta, Belo Horizonte",3,275,0.12,0.04,0.06,3,Floresta
-43.9755055,-19.9424836,100,"Rua Ã”mega, Jardim América, Belo Horizonte",1,340,0.09,0.05,0.05,7,Jardim América
-44.0094943,-19.872314,100,"Rua Catalunha, Santa Terezinha, Belo Horizonte",3,330,0.04,0.14,0.04,8,Santa Terezinha
-43.9446521,-19.8246746,104,"Rua das Gaivotas, Vila Clóris, Belo Horizonte",1,280,0.07,0.09,0.06,6,Vila Clóris
-43.9934296,-19.8831533,72,"Avenida Presidente Tancredo Neves, Castelo, Belo Horizonte",3,299,0.22,0.21,0.05,8,Castelo
-44.0019233,-19.948709,95,"Rua Conde de Palma, Cabana do Pai Tomás, Belo Horizonte",3,240,0.01,0.01,0.01,7,Cabana do Pai Tomás
-43.9975568,-19.8888464,85,"Rua Doutor Rubens GuimarÃ£es, Castelo, Belo Horizonte",3,270,0.1,0.09,0.07,8,Castelo
-43.9481222,-19.9520334,106,"Avenida Artur Bernardes, Vila Paris, Belo Horizonte",3,290,0.22,0.12,0.02,2,Vila Paris
-43.9935091,-19.8322679,110,"Rua MÃ©xico, Copacabana, Belo Horizonte",1,320,0.2,0.14,0.1,9,Copacabana
-43.9677899,-19.9421889,85,"Rua Peperi, Nova Granada, Belo Horizonte",3,320,0.03,0.09,0.06,7,Nova Granada
-43.9429747,-19.950402,95,"Rua CopÃ©rnico Pinto Coelho, Santo Antônio, Belo Horizonte",3,290,0.05,0.22,0.03,2,Santo Antônio
-43.9393239,-19.871893,72,"Rua ClÃ¡udio Gomes de Souza, Palmares, Belo Horizonte",3,265,0.06,0.15,0.11,4,Palmares
-43.9689018,-19.9161555,78,"Rua 14 Bis, Padre Eustáquio, Belo Horizonte",3,225,0.02,0.12,0.02,5,Padre Eustáquio
-43.9841301,-20.0701665,85,"Rua Oliver, CID NOVA, Belo Horizonte",3,350,6.51,6.42,6.52,,CID NOVA
-43.9220919,-19.8715593,76,"Rua Aiuruoca, Fernão Dias, Belo Horizonte",1,340,0.13,0.1,0.1,4,Fernão Dias
-43.9972585,-19.9423877,70,"Rua Itapicuru, Nova Gameleira, Belo Horizonte",1,225,0.09,0.02,0.02,7,Nova Gameleira
-43.993952,-19.8770295,65,"Rua Radialista Ubaldo Ferreira, Castelo, Belo Horizonte",1,290,0.08,0.07,0.06,8,Castelo
-43.9742201,-19.9806664,80,"Avenida Deputado CristÃ³vam Chiaradia, Buritis, Belo Horizonte",3,350,0.11,0.44,0.05,7,Buritis
-43.9575176,-19.8612692,70,"Rua JoÃ£o Fernandes, Liberdade, Belo Horizonte",3,300,0.19,0.1,0.05,8,Liberdade
-43.9734006,-19.9785854,72,"Rua Rubens Carvalho de Andrade, Buritis, Belo Horizonte",3,310,0.14,0.2,0.06,7,Buritis
-43.96741205,-19.8347935,70,,3,220,0.11,0.09,0.03,8,Santa Branca
-43.9164463,-19.9414875,90,"Rua Angustura, Serra, Belo Horizonte",1,320,0.26,0.09,0.07,2,Serra
-43.9783482,-19.9812272,70,"Avenida Senador JosÃ© Augusto, Buritis, Belo Horizonte",3,340,0.5,0.36,0.09,7,Buritis
-43.9207775,-19.8697394,68,"Rua Queluzita, São Paulo, Belo Horizonte",3,320,0.07,0.14,0.03,4,São Paulo
-43.9137303,-19.9400453,80,"Rua GuaxupÃ©, Serra, Belo Horizonte",1,350,0.03,0.08,0.03,2,Serra
-43.9394538,-19.8292586,69,"Rua Alga Vermelha, Jardim Guanabara, Belo Horizonte",1,290,0.22,0.17,0.09,6,Jardim Guanabara
-43.9991987,-19.8670543,78,"Av. HerÃ¡clito MourÃ£o de Miranda, Santa Terezinha, Belo Horizonte",1,325,0.34,0.11,0.02,8,Santa Terezinha
-43.957445,-19.9673736,80,"Rua Cristiano Moreira Sales, Estoril, Belo Horizonte",1,270,0.27,0.2,0.03,7,Estoril
-43.9701992,-19.9461569,73,"Avenida BarÃ£o Homem de Melo, Barão Homem de Melo IV, Belo Horizonte",3,260,0.06,0.07,0.03,7,Barão Homem de Melo IV
-43.9380917,-19.8404309,65,"Rua Abdenago Lisboa, Heliópolis, Belo Horizonte",3,230,0.13,0.15,0.08,6,Heliópolis
-43.9180532,-19.8758652,97,"Rua Marieta Mello de Azevedo, Dom Joaquim, Belo Horizonte",3,345,0.02,0.05,0.04,4,Dom Joaquim
-43.9119384,-19.9248509,70,"Rua Lignito, Santa Efigênia, Belo Horizonte",1,270,0.06,0.06,0.02,3,Santa Efigênia
-43.9879811,-19.8320751,65,"Rua Dom SebastiÃ£o Leme, Copacabana, Belo Horizonte",1,295,0.09,0.06,0.06,9,Copacabana
-43.9683822,-19.9800494,70,"Rua Alessandra Salum Cadar, Buritis, Belo Horizonte",1,320,0.1,0.27,0.28,7,Buritis
-43.9783482,-19.9812272,76,"Avenida Senador JosÃ© Augusto, Buritis, Belo Horizonte",3,345,0.5,0.36,0.09,7,Buritis
-43.9183681,-19.9056282,70,"Santissima Trindade, Sagrada Família, Belo Horizonte",3,328,0.07,0.18,0.03,3,Sagrada Família
-43.9166928,-19.9250435,100,"Tenente AnastÃ¡cio de Moura, Santa Efigênia, Belo Horizonte",3,350,0.07,0.02,0.02,3,Santa Efigênia
-43.9734835,-19.933064,90,"Junquilhos, Nova Suissa, Belo Horizonte",3,340,0.02,0.07,0.02,7,Nova Suissa
-43.9779706,-19.9374341,98,"Rua Desembargador DÃ¡rio Lins, Nova Suissa, Belo Horizonte",1,320,0.09,0.13,0.07,7,Nova Suissa
-43.934153,-19.9503991,78,"Rua Buenos Aires, Sion, Belo Horizonte",1,320,0.14,0.11,0.08,2,Sion
-43.9658139,-19.9690223,65,"Rua VitÃ³rio Magnavacca, Buritis, Belo Horizonte",1,299,0.11,0.06,0.04,7,Buritis
-43.9484601,-19.9578291,100,"Rua Newton, Santa Lúcia, Belo Horizonte",1,350,0.12,0.35,0.12,2,Santa Lúcia
-43.9079401,-19.9210536,75,"Rua Coronel EgÃ­dio BenÃ­cio de Abreu, Paraíso, Belo Horizonte",1,300,0.08,0.02,0.02,3,Paraíso
-43.9868169,-19.9144511,87,"Rua ParÃ¡ de Minas, Padre Eustáquio, Belo Horizonte",3,210,0.02,0.05,0.03,5,Padre Eustáquio
-43.924951,-19.9004951,98,"Rua JoÃ£o Gualberto Filho, Sagrada Família, Belo Horizonte",3,350,0.06,0.06,0.06,3,Sagrada Família
-43.9082602,-19.9259415,90,"Avenida Mem de SÃ¡, Santa Efigênia, Belo Horizonte",1,350,0.09,0.03,0.01,3,Santa Efigênia
-43.9524359,-19.8713606,71,"Rua Beira-Alta, São Francisco, Belo Horizonte",3,330,0.22,0.05,0.1,8,São Francisco
-44.0136552,-19.8828934,80,"Rua Jornalista Geraldo Resende, SERRANO, Belo Horizonte",1,310,0.15,0.14,0.03,,SERRANO
-43.9734618,-19.9160736,69,"Rua Riachuelo, Padre Eustáquio, Belo Horizonte",3,275,0.09,0.03,0.02,5,Padre Eustáquio
-43.9880824,-19.8741994,70,"Rua JosÃ© Moura PeÃ§anha, Ouro Preto, Belo Horizonte",3,310,0.11,0.08,0.02,8,Ouro Preto
-43.9536507,-19.8306929,75,"Avenida Doutor Cristiano GuimarÃ£es, Planalto, Belo Horizonte",3,330,0.02,0.01,0.01,6,Planalto
-43.9785504,-19.8137387,75,"Rua JÃºlio Pires Malta, Rio Branco, Belo Horizonte",3,255,0.1,0.1,0.1,9,Rio Branco
-43.9725805,-19.9474644,85,"Rua Santos, Jardim América, Belo Horizonte",1,280,0.11,0.08,0.04,7,Jardim América
-43.9742201,-19.9806664,75,"Avenida Deputado CristÃ³vam Chiaradia, Buritis, Belo Horizonte",1,350,0.11,0.44,0.05,7,Buritis
-43.9179817,-19.9283177,89,"Rua Coronel Fulgencio, São Lucas, Belo Horizonte",1,315,0.08,0.03,0.03,2,São Lucas
-43.9001147,-19.9102174,85,"Rua BraganÃ§a, Pompéia, Belo Horizonte",1,330,0.12,0.08,0.06,3,Pompéia
-43.9881331,-19.8308246,134,"Rua Wenceslau Braz, Copacabana, Belo Horizonte",3,330,0.05,0.03,0.04,9,Copacabana
-43.9082602,-19.9259415,80,"Avenida Mem de SÃ¡, Santa Efigênia, Belo Horizonte",1,340,0.09,0.03,0.01,3,Santa Efigênia
-43.9815426,-19.9597338,69,"Rua JÃºlio de Castilho, Cinqüentenário, Belo Horizonte",3,314,0.26,0.05,0.02,7,Cinqüentenário
-43.93016825,-19.89156565,85,,1,280,0.06,0.09,0.11,4,Silveira
-43.9236005,-19.9015813,80,"Rua Conselheiro Lafaiete, Sagrada Família, Belo Horizonte",1,350,0.09,0.08,0.02,3,Sagrada Família
-43.9746577,-19.9621485,70,"Rua Camargo Guarnieri, Havaí, Belo Horizonte",3,280,0.17,0.03,0.02,7,Havaí
-43.9499439,-19.828758,130,"Rua Beija-Flor, Vila Clóris, Belo Horizonte",3,340,0.17,0.2,0.09,6,Vila Clóris
-43.9785791,-19.9372209,96,"Rua Geraldo Bicalho, Nova Suissa, Belo Horizonte",3,325,0.15,0.16,0.02,7,Nova Suissa
-43.9917358,-19.8798506,94,"Rua Gustavo Ladeira, Paquetá, Belo Horizonte",3,350,0.11,0.03,0.03,8,Paquetá
-43.9150811,-19.8749743,75,"Rua Maria Ferreira da Silva, Fernão Dias, Belo Horizonte",3,350,0.05,0.03,0.03,4,Fernão Dias
-43.9763525,-19.8293049,75,"Rua dos Maias, Santa Mônica, Belo Horizonte",1,249,0.22,0.08,0.09,9,Santa Mônica
-43.9653881,-19.9623529,85,"Rua Paulo Piedade Campos, Estoril, Belo Horizonte",3,290,0.05,0.1,0.12,7,Estoril
-43.9192665,-19.8745958,70,"Avenida Joaquim JosÃ© Diniz, Dom Joaquim, Belo Horizonte",3,340,0.08,0.05,0.07,4,Dom Joaquim
-43.9905403,-19.9622746,83,"Rua Ãšrsula Paulino, Betânia, Belo Horizonte",1,270,0.01,0.01,0.02,7,Betânia
-43.92431165,-19.88893525,85,,3,299,0.02,0.02,0.02,4,Cidade Nova
-43.9917358,-19.8798506,69,"Rua Gustavo Ladeira, Paquetá, Belo Horizonte",3,336,0.11,0.03,0.03,8,Paquetá
-44.008455,-19.8732228,88,"Rua Dona Carmem, Santa Terezinha, Belo Horizonte",3,310,0.08,0.13,0.08,8,Santa Terezinha
-43.9164463,-19.9414875,85,"Rua Angustura, Serra, Belo Horizonte",3,340,0.26,0.09,0.07,2,Serra
-43.9452832,-19.8248035,90,"Rua das Gaivotas, Vila Clóris, Belo Horizonte",3,350,0.02,0.03,0.03,6,Vila Clóris
-43.9783692,-19.9219179,75,"Rua Vereador Geraldo Pereira, Padre Eustáquio, Belo Horizonte",3,310,0.07,0.01,0.15,5,Padre Eustáquio
-43.9685563,-19.9259654,90,"Rua TrÃªs CoraÃ§Ãµes, Calafate, Belo Horizonte",1,280,0.21,0.1,0.03,7,Calafate
-43.9778081,-19.9209455,90,"Rua HumaitÃ¡, Padre Eustáquio, Belo Horizonte",1,320,0.13,0.1,0.06,5,Padre Eustáquio
-43.9845288,-19.8791256,103,"Rua Ã‰rico de Moura, Ouro Preto, Belo Horizonte",3,315,0.04,0.14,0.06,8,Ouro Preto
-43.9903321,-19.8747045,95,"Rua Manoel Elias de Aguiar, Ouro Preto, Belo Horizonte",1,330,0.09,0.02,0.02,8,Ouro Preto
-43.9189826,-19.8738062,70,"Rua DoresÃ³polis, Fernão Dias, Belo Horizonte",3,345,0.02,0.07,0.04,4,Fernão Dias
-43.9179817,-19.9283177,89,"Rua Coronel FulgÃªncio, São Lucas, Belo Horizonte",3,300,0.08,0.03,0.03,2,São Lucas
