coord_x,coord_y,size,address,price,type,farmac_dist,mercado_dist,restaurante_dist,regiao_id,bairro
-43.96405015,-19.9027163,0,"RUA PROJETADA 36,N. 45 BAIRRO SAGRADA FAMÍLIA, PIRAPORA, PIRAPORA",26,3,0.09,0.09,0.11,5,Caiçaras
-44.713173,-17.6301928,0,"RUA TRINTA E CINCO,N. 858 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",18,3,250.5,250.46,250.46,6,
-43.96405015,-19.9027163,70,"RUA TRAVESSA ASTOLFO SILVA,N. 5 (ATUAL RUA ARISTOTELES DE LAET, N. 3), CENTRO, MENDES PIMENTEL",86,3,0.09,0.09,0.11,5,Caiçaras
-44.7196131,-17.6208949,0,"RUA TRINTA E SEIS,N. 68 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",68,3,251.68,251.65,251.65,6,
-43.96405015,-19.9027163,54.33,"AVENIDA ALTAMIRO COLOMBO RIBEIRO,N. 517(DR ALTAMIRANDO C RIBEIRO,FLORESTA), GOVERNADOR VALADARES, GOVERNADOR VALADARES",34,1,0.09,0.09,0.11,5,Caiçaras
-44.2919014,-20.0645664,64.23,"RUA JOAQUINA LOPES OLIVEIRA,N. 35 BAIRRO INDUSTRIAL, IGARAPÉ, IGARAPE",145,1,25.87,25.89,25.91,6,
-44.0284723,-19.9231409,55.04,"RUA SENHORA DE FATIMA,N. 270 CASA 02, AGUA BRANCA, CONTAGEM",60,3,0.64,0.68,0.61,6,
-43.96405015,-19.9027163,61.07,"Rua Guarani Cs-18, CH. ANHANGUERA GL.C, VALPARAISO DE GOIAS",49,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA SILVINA WERNER,N. 100 BAIRRO NOSSA SENHORA DE LOURDES, MANHUMIRIM, MANHUMIRIM",73,1,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA ACHILES DO PINHO ANGELO,N. 275, CONJUNTO HABITACIONAL BUENO FRANCO, BETIM",71,1,0.09,0.09,0.11,5,Caiçaras
-43.9280317,-19.9005671,95.11,"AVENIDA CRISTIANO MACHADO,N. 1200, SAGRADA FAMILIA, BELO HORIZONTE",177,1,0.12,0.01,0.02,3,Sagrada Família
-42.5312929,-17.6971035,61,"RUA ANTONIO VITOR DOS SANTOS,N. 1149 BAIRRO APARECIDA, CAPELINHA, CAPELINHA",31,3,274.91,274.95,274.82,6,
-46.170929,-17.7425541,115.49,"RUA TREZE DE MAIO,N. 254, CENTRO, JOAO PINHEIRO",71,3,322.59,322.53,322.53,6,
-43.96405015,-19.9027163,56,"RUA DOIS,N. 137 BAIRRO JARDINS I, CENTRO, JAIBA",90,3,0.09,0.09,0.11,5,Caiçaras
-44.71082735,-17.63191255,0,"RUA VINTE E SEIS,N. 179 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",62,3,250.24,250.21,250.21,6,
-44.6068779,-19.8347077,0,"RUA MARIA MACIEL RAMOS,N. 285, SANTOS DUMONT, PARA DE MINAS",93,1,59.1,59.04,59.07,6,
-43.9719744,-19.9717053,0,"RUA STELLA HANRIOT,N. 128, BURITIS, BELO HORIZONTE",484,1,0.21,0.03,0.22,7,Buritis
-44.71179125,-17.63192175,0,"RUA VINTE E UM,N. 182 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",77,3,250.27,250.24,250.24,6,
-44.9124655,-20.9405465,0,"RUA BENEDITO GODINHO,N. S/N ENTRE MAROLINA CAMELO E JOSE SILVEIR, CENTRO, SANTA MARIA DO SUACUI",87,4,136.85,136.91,136.86,6,
-43.96405015,-19.9027163,0,"RUA K,N. 38 BAIRRO CRUZEIRO, LASSANCE, LASSANCE",80,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA OMAR DINIZ,N. 23 BAIRRO PADRE CÍCERO, CENTRO, IPIACU",87,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,134.1,"RUA PRIMEIRO DE MARÇO,N. 80 UNIDADE 05, CENTRO, DOM CAVATI",75,1,0.09,0.09,0.11,5,Caiçaras
-43.8873004,-19.5880474,153.33,"ALAMEDA DAS CEREJEIRAS,N. 250 BAIRRO CAMPO DAS AZALÉIAS, LAGOA SANTA, LAGOA SANTA",154,3,23.52,22.48,22.54,6,
-44.2464044,-19.4775269,57.75,"RUA SANTA RITA DO SAPUCAI,N. 70, VALE DAS PALMEIRAS, SETE LAGOAS",71,1,43.5,43.45,43.45,6,
-48.3389766,-18.9183296,120,"RUA ALICE FERREIRA RODRIGUES,N. 120, LUIZOTE DE FREITAS, UBERLANDIA",114,3,464.04,463.99,464.02,6,
-43.96405015,-19.9027163,134.71,"RUA ENGENHO,N. 95 BAIRRO SANTA CRUZ, NOVA SERRANA, NOVA SERRANA",120,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA JOEL DE SOUZA,N. 283 CS 04, SANTO ANTONIO, PATROCINIO",121,3,0.09,0.09,0.11,5,Caiçaras
-44.0686099,-19.9997414,105.13,"RUA PAU BRASIL,N. 1123, ELDORADO, CONTAGEM",108,1,1.59,1.52,1.56,6,
-45.2888635,-21.6668877,0,"AVENIDA BANDEIRANTES,N. 22 CENTRO, TRES CORACOES",32,4,223.94,224.01,223.96,6,
-43.0755612,-21.7151498,329.98,"RUA JOSE VARANDA,N. 782, BICAS, BICAS",486,3,211.51,211.37,211.19,6,
-43.96405015,-19.9027163,0,"RUA SEBASTIAO GUIMARAES CALDAS,N. 54, SAGRADO CORACAO II, VARGINHA",110,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA SACRAMENTO,N. 447 BAIRRO CRUZEIRO DO SUL, PRATA, PRATA",83,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA SETE COPAS,N. 9 ESQU C/ R FLAMBOIANT, BAIRRO ALTA COLINA, PATOS DE MINAS, PATOS DE MINAS",44,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,101.53,"RUA PRESIDENTE PRUDENTE DE MORAIS,N. 95 CS 01 BAIRRO PRESIDENTE, CENTRO, MATOZINHOS",187,3,0.09,0.09,0.11,5,Caiçaras
-42.1544488,-19.3431223,159.42,"RUA ITAJUBÁ,N. 76, CENTRO, SAO JOAO DO ORIENTE",99,3,187.82,187.7,187.6,6,
-43.96405015,-19.9027163,0,"AVENIDA RIO BRANCO,N. 210 BAIRRO SAO JOAO, CAPINOPOLIS, CAPINOPOLIS",92,3,0.09,0.09,0.11,5,Caiçaras
-43.9382244,-19.8402983,64.95,"RUA ABDENAGO LISBOA,N. 60, HELIOPOLIS, BELO HORIZONTE",125,1,0.11,0.16,0.06,6,Heliópolis
-44.5723103,-19.8547701,0,"RUA FRANCISCO CECILIO MENDONCA,N. 560, PAPA JOAO PAULO II, PARA DE MINAS",150,3,55.03,54.98,55,6,
-44.1192539,-20.0322205,0,"AVENIDA DAS ACÁCIAS,N. 159 CS 02, BAIRRO MASTER VILLE, SARZEDO, SARZEDO",90,3,7.99,7.86,7.93,6,
-43.96405015,-19.9027163,0,"AVENIDA BELO HORIZONTE,N. 2703 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",82,3,0.09,0.09,0.11,5,Caiçaras
-45.9609933,-21.4261743,0,"RUA ADOLFO ENGEL,N. 585, JARDIM TROPICAL, ALFENAS",61,1,253.89,253.98,254.05,6,
-43.96405015,-19.9027163,0,"RUA DAS SIBIPIRUNAS DISTRITO ALMEIDA,N. S/N BAIRRO ESTANCIA DA MATA, JABOTICATUBAS, JABOTICATUBAS",158,4,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,111.98,"Casa Rua Fluminense.,N. 6500, JARDIM MARACANA, DOURADOS",181,3,0.09,0.09,0.11,5,Caiçaras
-43.9237692,-19.6158281,0,"LOTE 13 LOTEAMENTO MIRANTE DO FIDALGO, LAGOA SANTA, LAGOA SANTA",199,4,19.26,18.62,18.67,6,
-43.4340615,-21.6880329,167,"MARTINS BARBOSA,N. 39, BENFICA, JUIZ DE FORA",204,1,193.87,193.86,193.92,6,
-43.96405015,-19.9027163,0,"AVENIDA 13 (Atual AV.JOSÉ DE MORAIS COELHO),N. 398 BAIRRO BRASIL, SANTA VITÓRIA, SANTA VITORIA",79,3,0.09,0.09,0.11,5,Caiçaras
-45.9630241,-21.4100701,0,"RUA GUAXUPE,N. 88, RESIDENCIAL OLIVEIRA, ALFENAS",126,3,253.21,253.04,253.12,6,
-43.9755289,-19.9796133,0,"RUA GERALDO LUCIO VASCONCELOS,N. 360, BURITIS, BELO HORIZONTE",446,1,0.17,0.37,0.09,7,Buritis
-44.7136376,-17.6294363,0,"RUA TRINTA E CINCO,N. 761 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",57,3,250.59,250.56,250.56,6,
-43.96405015,-19.9027163,83.91,"APART R Dois Unid 12,N. 80 Rua Dois, 80, Unid 12, CHACARAS TREVO, DOURADOS",48,1,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,365,"AV. HERBERT DE SOUZA,N. 1540 B. JD. AEROPORTO (ANT. AV. PRES. DUTRA), JARDIM AEROPORTO, BOCAIUVA",180,3,0.09,0.09,0.11,5,Caiçaras
-44.6068779,-19.8347077,47.08,"RUA MARIA MACIEL RAMOS,N. 285, SANTOS DUMONT, PARA DE MINAS",114,1,59.1,59.04,59.07,6,
-43.96405015,-19.9027163,69.78,"AVENIDA 3,N. 210 BAIRRO DOM ALEXANDRE, SANTA VITÓRIA, SANTA VITORIA",36,3,0.09,0.09,0.11,5,Caiçaras
-45.8986668,-22.2293429,116.38,"RUA LEONINO NERY DE LIMA,N. 230 BAIRRO BELO HORIZONTE, POUSO ALEGRE, POUSO ALEGRE",121,1,311.73,311.78,311.74,6,
-43.96405015,-19.9027163,64.35,"Rua 08, JARDIM DA BARRAGEM V, AGUAS LINDAS DE GOIAS",42,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA JOSE MOREIRA LIMA (UM),N. 275 CASA 08, SAN GENARO, RIBEIRAO DAS NEVES",49,3,0.09,0.09,0.11,5,Caiçaras
-48.2861092,-18.9369509,140.17,"RUA SAPUCAI,N. 159, COPACABANA, UBERLANDIA",246,1,458.13,458.08,458.1,6,
-42.6969805,-21.3789016,100,"AV. GUIDO MARLIERE,N. 665, MENEZES, CATAGUASES",49,1,202.42,202.32,201.89,6,
-43.96405015,-19.9027163,0,"AVENIDA BELO HORIZONTE,N. 1000, AMORAS, BETIM",104,1,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA FREI SAMUEL,N. 553 BAIRRO NOSSA SENHORA DAS GRAÇAS, ÁGUAS FORMOSAS, AGUAS FORMOSAS",40,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA SÃO SALVADOR,N. 604 BAIRRO JARDIM PLANALTO, VARGEM GRANDE DO RIO, VARGEM GRANDE DO RIO PARDO",27,3,0.09,0.09,0.11,5,Caiçaras
-44.6068779,-19.8347077,47.08,"RUA MARIA MACIEL RAMOS,N. 285, SANTOS DUMONT, PARA DE MINAS",90,4,59.1,59.04,59.07,6,
-49.445069,-18.9703532,118.23,"AVENIDA DEPUTADO DANIEL DE FREITAS BARROS,N. 2851, UNIVERSITARIO, ITUIUTABA",368,3,575.93,575.9,575.92,6,
-43.96405015,-19.9027163,70,"RUA MONTE HERMON,N. (39) B.BOA ESPERANÇA II-, SOBRÁLIA, SOBRALIA",28,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,98.6,"RUA J,N. 36 (RUA DOS TAMBORINS), CALIFORNIA, BELO HORIZONTE",438,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA JERONIMO DIAS DE OLIVEIRA,N. 233 ENTRADA PELA TRAVESSA N. SRA DAS GRAÇAS, CENTRO, TEOFILO OTONI",264,3,0.09,0.09,0.11,5,Caiçaras
-44.0457851,-19.9689409,60.68,"RUA UM,N. 190, PARQUE DAS MANGUEIRAS, CONTAGEM",161,1,0.56,0.56,0.59,6,
-43.96405015,-19.9027163,78,"RUA DESTERRO DE ENTRE RIOS,N. 131 BAIRRO 1º DE MAIO, 1° DE MAIO, OURO BRANCO",77,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA JOSE PIO PEREIRA DE SOUZA,N. 51 BAIRRO SÃO DOMINGOS, ESPINOSA, ESPINOSA",44,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,70,"RUA DUQUE DE CAXIAS,N. 526 BAIRRO NOVO PANORAMA, SALINAS, SALINAS",100,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,53.4,"RUA JOSÉ ARNALDO VILLAMARIM,N. 229 BAIRRO SANTO ANTÔNIO-LOT SÃO DOMINGOS, CAMPANHA, CAMPANHA",34,3,0.09,0.09,0.11,5,Caiçaras
-43.9984624,-19.8925256,85.76,"RUA MARIA DE SOUZA ALVES,N. 391, MANACAS, BELO HORIZONTE",256,1,0.06,0.06,0.07,8,Manacás
-44.014336,-19.9553163,186.53,"RUA SENADOR LUCIO BITTENCOURT,N. 298, VILA SAO PAULO, CONTAGEM",238,1,0.2,0.26,0.25,6,
-43.96405015,-19.9027163,73.89,"RUA PIAUI,N. 57-A CS 02 BAIRRO SÃO FRANCISCO DE ASSIS, ESMERALDAS, ESMERALDAS",50,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,59,"RUA MONTE MORIÁ,N. 91 BAIRRO BOA ESPERANÇA II, SOBRÁLIA, SOBRALIA",27,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA TEIXEIRA LOTT,N. 422, CENTRO, IPIACU",55,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,58.1,"RUA SIQUÉM,N. 139 BAIRRO BETEL, AIMORES, AIMORES",14,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,61.28,"RUA JOÃO LIMIRIO DA SILVA,N. 119, CENTRO, PERDIZES",25,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,67.4,"RUA FRANCISCO ALVES,N. 164 BAIRRO MORRO DOCE, POMPEU, POMPEU",36,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,113.31,"RUA EVANDRO SILVEIRA CASTRO,N. 43 BAIRRO JARDIM DOS BANDEIRANTES, OLIVEIRA, OLIVEIRA",72,3,0.09,0.09,0.11,5,Caiçaras
-44.7139559,-17.6271691,47.99,"RUA TRINTA,N. 362 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",21,3,250.84,250.81,250.81,6,
-44.71099955,-17.63222565,0,"RUA VINTE E TRÊS,N. 276 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",82,3,250.21,250.18,250.18,6,
-49.3358578,-16.6207576,79.68,"Rua B, JARDIM DAS HORTENCIAS, GOIANIA",114,3,665.05,665.12,665.05,6,
-45.4364234,-19.1754625,0,"RUA SÃO FRANCISCO,N. 507 BAIRRO SÃO PEDRO, ABAETÉ, ABAETE",127,4,165.83,165.84,165.84,6,
-43.96405015,-19.9027163,0,"RUA ORLANDO ALVES COSTA,N. 145 BAIRRO ELDORADO, CAMPO BELO, CAMPO BELO",33,3,0.09,0.09,0.11,5,Caiçaras
-44.0457851,-19.9689409,60.69,"RUA UM,N. 190, PARQUE DAS MANGUEIRAS, CONTAGEM",148,1,0.56,0.56,0.59,6,
-43.9474984,-19.83275555,0,"RUA OSÓRIO DUQUE ESTRADA,N. 454, PLANALTO, BELO HORIZONTE",157,1,0.07,0.14,0.07,6,Campo Alegre
-43.96405015,-19.9027163,0,"RUA F (atual RUA ALAOR RODRIGUES NAVES),N. 15 BAIRRO BOA VISTA, TUPACIGUARA, TUPACIGUARA",72,3,0.09,0.09,0.11,5,Caiçaras
-44.15013645,-19.7539494,44,"RUA RUTH BRANDAO AZEREDO,N. 902 CASA 39, SAN GENARO, RIBEIRAO DAS NEVES",42,3,16.44,16.33,16.33,6,
-44.7109272,-17.6303916,0,"RUA TRINTA E SETE,N. 211 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",25,3,250.4,250.37,250.37,6,
-44.1862315,-19.95446555,58.11,"AVENIDA TAPAJOS,N. 2634, RIACHO DE AREIA, BETIM",119,1,13.15,13.12,13.14,6,
-43.96405015,-19.9027163,0,"AVENIDA JOAO NUNES,N. 1405 BAIRRO ANTONIO DUARTE, PERDIGÃO, PERDIGAO",64,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,44.46,"RUA POMPILIO RESENDE,N. 110 BAIRRO BOA VISTA II, ARAXÁ, ARAXA",39,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA HILARIO FRANCISCO DE ALMEIDA,N. 121 RESIDENCIA 2, BAIRRO SANTO ANTONIO, MURIAÉ, MURIAE",96,3,0.09,0.09,0.11,5,Caiçaras
-43.9413955,-19.8448392,0,"RUA ADERITO TÁVORA,N. 10 (75), HELIOPOLIS, BELO HORIZONTE",126,1,0.09,0.12,0.1,6,Heliópolis
-43.96405015,-19.9027163,0,"RUA ONZE,N. 329 BAIRRO JARDINS, JAÍBA, JAIBA",93,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA PATOS DE MINAS,N. 62 BAIRRO VILA DE FATIMA, PRATA, PRATA",69,3,0.09,0.09,0.11,5,Caiçaras
-43.3349648,-21.7568395,71.5,"AVENIDA DOUTOR MOACYR SIQUEIRA,N. 206, SAO BERNARDO, JUIZ DE FORA",55,1,204.51,204.49,204.55,6,
-43.8706416,-19.6551353,56.06,"RUA FRANCISCA CASSIANA,N. 321 CASA 05 BAIRRO NOVO SANTOS DUMONT, LAGOA SANTA, LAGOA SANTA",117,3,16.94,16.35,16.42,6,
-48.3250083,-18.9301401,63.21,"AVENIDA IMBAÚBA,N. 2200, TUBALINA, UBERLANDIA",45,1,462.28,462.23,462.26,6,
-45.6843703,-19.7981917,206.14,"RUA DEZ DE ABRIL,N. 600, CENTRO, LUZ",153,3,170.96,170.95,170.95,6,
-49.4902419,-18.9769348,51.48,"RUA NADIM DERZE,N. 675, LAGOA AZUL, ITUIUTABA",57,3,580.43,580.4,580.42,6,
-43.96405015,-19.9027163,0,"RUA SEIS (N. 76) BAIRRO PRIMAVERA, CENTRO, SALINAS",25,4,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA TRES,N. 435 BAIRRO JARDINS, JAÍBA, JAIBA",79,3,0.09,0.09,0.11,5,Caiçaras
-42.5227475,-19.4811621,59.87,"RUA POUSO ALEGRE,N. 57, CENTRO, IPATINGA",74,1,146.39,146.28,146.18,6,
-43.9697548,-19.9793554,34.11,"RUA ALESSANDRA SALUM CADAR,N. 415 SALA 607, BURITIS, BELO HORIZONTE",135,2,0.01,0.14,0.32,7,Buritis
-43.96405015,-19.9027163,0,"RUA JEQUITIBA ROSA,N. 87 CS 02, ESMERALDAS, ESMERALDAS",156,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,97.2,"RUA BUZIOS,N. 69 CS 03, BAIRRO SAO PEDRO, ESMERALDAS, ESMERALDAS",63,3,0.09,0.09,0.11,5,Caiçaras
-44.7147629,-17.6262131,47.86,"RUA TRINTA E SEIS,N. 839 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",54,3,250.97,250.93,250.93,6,
-44.8632685,-20.1675715,0,"RUA CHILE,N. 1381F, SANTA ROSA, DIVINOPOLIS",189,3,86.36,86.37,86.39,6,
-48.6817682,-18.5975177,450,"AVENIDA ADILON DE ARAUJO,N. 0 BAIRRO TIRADENTES, TUPACIGUARA, TUPACIGUARA",104,4,508.91,508.85,508.88,6,
-43.96405015,-19.9027163,67.7,"RUA ANA TAVARES DE REZENDE,N. 260 BAIRRO FLORESTA, MAR DE ESPANHA, MAR DE ESPANHA",29,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA ACHILES DO PINHO ANGELO,N. 275, AMORAS, BETIM",94,1,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,137.01,"RUA ANTONIO PINTO LANA,N. 417(425) CS 04 (CS D), EUROPA, CONTAGEM",162,3,0.09,0.09,0.11,5,Caiçaras
-44.831455,-20.7131323,66.49,"RUA GRANADA,N. 108, CENTRO, OLIVEIRA",40,3,113.1,113.08,113.09,6,
-40.3613478,-17.8494188,64.9,"RUA FREI CANECA,N. 474, CENTRO, NANUQUE",32,3,429.84,429.71,429.57,6,
-43.9828171,-19.9056256,0,"RUA D, BAIRRO STA MARGARIDA, SANTA MARGARIDA, SANTA MARGARIDA",151,4,0.18,0.12,0.12,5,Jardim Montanhês
-45.75095845,-21.23533175,0,"RUA PROJETADA 01,N. 198.A-4 BAIRRO ALTA VILA, CAMPOS GERAIS, CAMPOS GERAIS",130,3,223.97,223.81,223.88,6,
-44.7143124,-17.6285892,0,"RUA DEZESSETE,N. 161 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",72,3,250.7,250.67,250.67,6,
-44.0255056,-19.8266066,0,"RUA HUNGRIA,N. 565, GRANJAS PRIMAVERA (JUSTINOPOLIS), RIBEIRAO DAS NEVES",50,1,1.11,1.12,1.12,6,
-41.9940569,-18.8890074,0,"RUA NELLY VIEIRA,N. 309, TIRADENTES, GOVERNADOR VALADARES",63,3,222.9,222.76,222.63,6,
-43.9214523,-19.8725818,0,"RUA JOSÉ SÉRGIO DE PAULA,N. 283, FERNAO DIAS, BELO HORIZONTE",199,1,0.05,0.06,0.03,4,Fernão Dias
-43.96405015,-19.9027163,100.41,"RUA A,N. 20 CONJUNTO HABITACIONAL MORRO DO BENEVIDES, CONSELHEIRO PENA, CONSELHEIRO PENA",75,3,0.09,0.09,0.11,5,Caiçaras
-49.4504229,-18.9691918,218.9,"RUA LAVINO JOSE DE FARIA,N. 91, UNIVERSITARIO, ITUIUTABA",382,3,576.51,576.48,576.5,6,
-43.96405015,-19.9027163,0,"LT 02 (ALAMEDA DAS QUARESMEIRAS) BAIRRO GRAN ROYALLE AEROPORTO, CONFINS, CONFINS",154,4,0.09,0.09,0.11,5,Caiçaras
-43.9894302,-19.9873993,31.61,"RUA DOUTOR CRISTIANO REZENDE,N. 1893 CASA 09, FLAVIO MARQUES LISBOA (BARREIRO), BELO HORIZONTE",68,3,0.12,0.13,0.1,1,Flávio Marques Lisboa
-49.9453219,-18.6949972,0,"RUA ARTUR BERNARDES,N. 400, CENTRO, IPIACU",36,3,634.16,634.12,634.14,6,
-43.96405015,-19.9027163,234.29,"Av. Boulevard C.dos Arcos Bl-D, GOIANIA 2, GOIANIA",172,1,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA PEDRO DIAS DO NASCIMENTO,N. 152, CENTRO, MACHACALIS",52,3,0.09,0.09,0.11,5,Caiçaras
-44.2800443,-20.059581,0,"RUA OURO,N. 327, SÃO JOAQUIM DE BICAS, SAO JOAQUIM DE BICAS",146,1,24.52,24.53,24.55,6,
-43.96405015,-19.9027163,53,"RUA VICENTE BRAGA LACERDA,N. 347 BAIRRO SÃO GERALDO, NOVA SERRANA, NOVA SERRANA",44,3,0.09,0.09,0.11,5,Caiçaras
-44.039601,-19.9721895,118.89,"RUA TIRADENTES,N. 1928, INDUSTRIAL, CONTAGEM",180,1,0.73,0.68,0.61,6,
-43.96405015,-19.9027163,0,"RUA PAINS,N. 115 BAIRRO MONSENHOR PARREIRAS, LUZ, LUZ",84,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA TRES,N. 700 BAIRRO MEU CHÃO, FRONTEIRA, FRONTEIRA",571,3,0.09,0.09,0.11,5,Caiçaras
-42.559792,-19.4333879,0,"AVENIDA JOSE CANDIDO MEIRE,N. 674, BETHANIA, IPATINGA",88,1,144.22,144.08,143.98,6,
-44.0663079,-19.7807594,0,"RUA JOAO MARTINS DA COSTA,N. 176, PORTO SEGURO, RIBEIRAO DAS NEVES",49,1,7.22,7.14,7.14,6,
-41.5088172,-17.8837953,0,"RUA CARIJOS,N. 382, FILADELFIA, TEOFILO OTONI",420,3,329.11,328.99,328.83,6,
-43.96405015,-19.9027163,0,"APTO 104 Rua LíbiaED XXXV, JARDIM MONTE LIBANO, CUIABA",30,1,0.09,0.09,0.11,5,Caiçaras
-48.2424329,-18.887496,0,"RUA FRANCISCO CANDIDO XAVIER,N. 481 BAIRRO UMUARAMA II, UBERLÂNDIA, UBERLANDIA",275,3,455.17,455.12,455.15,6,
-44.0401472,-19.972529,56.69,"RUA TIRADENTES,N. 2844, INDUSTRIAL SANTA RITA, CONTAGEM",61,1,0.66,0.61,0.54,6,
-43.96405015,-19.9027163,66,"RUA ANTÔNIO JOSÉ SANTANA,N. 80 BAIRRO SÃO PEDRO, ALMENARA, ALMENARA",32,3,0.09,0.09,0.11,5,Caiçaras
-43.9416537,-19.9195124,101.07,"RUA TAMÓIOS,N. 570, CENTRO, BELO HORIZONTE",117,1,0.03,0.03,0,2,Centro
-43.96405015,-19.9027163,67.86,"RUA C,N. 45 BAIRRO CHACARA DOS EUCLIDES, CONCEIÇÃO DOS OUROS, CONCEICAO DOS OUROS",66,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,76.18,"RUA IGUATU,N. 68, NOVO ELDORADO, CONTAGEM",155,1,0.09,0.09,0.11,5,Caiçaras
-44.712621,-17.632049,0,"RUA VINTE E DOIS,N. 252 BAIRRO PEDRAS GRANDES, VARZEA DA PALMA, VARZEA DA PALMA",62,3,250.28,250.25,250.25,6,
-43.96405015,-19.9027163,56,"RUA VITOR CORLEONE LACERDA DUARTE,N. 485 DISTRITO DE BOA VISTA DE MINAS, NOVA SERRANA, NOVA SERRANA",94,3,0.09,0.09,0.11,5,Caiçaras
-44.1862315,-19.95446555,58.11,"AVENIDA TAPAJOS,N. 2634, RIACHO DE AREIA, BETIM",136,1,13.15,13.12,13.14,6,
-43.96405015,-19.9027163,0,"RUA PAULO SERGIO MOSCONI,N. 134 CHÁCARA PIRAPITINGA, ANDRADAS, ANDRADAS",93,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,38.05,"AV. 19-C,N. 125, CAMPINA VERDE, CAMPINA VERDE",62,3,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA B,N. 48 BAIRRO NOVO HORIZONTE, BOCAIUVA, BOCAIUVA",42,3,0.09,0.09,0.11,5,Caiçaras
-44.1780007,-19.7771619,0,"RUA MANGABEIRAS,N. 136 BAIRRO FLORESTA ENCANTADA, ESMERALDAS, ESMERALDAS",98,3,17.99,18,17.99,6,
-43.96405015,-19.9027163,339.9,"RUA UM, CENTRO, BUGRE",56,4,0.09,0.09,0.11,5,Caiçaras
-43.96405015,-19.9027163,0,"RUA SANTA INÊS,N. 81-F CASA 10 TIPO 1 BAIRRO SÃO FRANCISCO, ITATIAIUÇU, ITATIAIUCU",98,3,0.09,0.09,0.11,5,Caiçaras
-44.9059476,-20.1501449,0,"RUA ÉRICO VERÍSSIMO,N. 416, SANTA LUZIA, DIVINOPOLIS",145,1,90.27,90.27,90.29,6,
